EventId,TrackId,Type,RaceNum,CorrectedPostTime,Yards,SurfaceText,HorseName,HorseId,Age,Sex,Weight_lbs,PostPosition,Medication,MorningLine,WN_pool,PL_pool,SH_pool,Finish
3964,13,Harness,8,2019-03-24T01:18:00Z,1760,Dirt,Twice An Angel,24208,6,M,NA,4,L,3.5,422,146,160,3
3964,13,Harness,8,2019-03-24T01:18:00Z,1760,Dirt,Jordies Hope,11487,7,M,132,1,NA,4.5,156,64,34,NA
3964,13,Harness,8,2019-03-24T01:18:00Z,1760,Dirt,Woodmere Finesse,25601,5,M,151,3,L1,5,86,28,30,NA
3964,13,Harness,8,2019-03-24T01:18:00Z,1760,Dirt,Shooteronbye,20731,6,M,135,5,NA,3,178,84,36,NA
3964,13,Harness,8,2019-03-24T01:18:00Z,1760,Dirt,Lo Hold A Moonbean,13223,6,M,153,6,L,2.5,179,66,89,NA
3964,13,Harness,8,2019-03-24T01:18:00Z,1760,Dirt,Choose My Jet,4132,7,M,164,7,NA,6,48,36,16,NA
3965,13,Harness,9,2019-03-24T01:40:00Z,1760,Dirt,Hay Darlene,9494,4,M,179,6,NA,4.5,131,69,26,1
3965,13,Harness,9,2019-03-24T01:40:00Z,1760,Dirt,Lady Gabbie,12390,3,F,167,3,NA,6,265,82,46,2
3965,13,Harness,9,2019-03-24T01:40:00Z,1760,Dirt,The Magic Man,23297,4,G,132,4,NA,2.5,145,113,80,3
3965,13,Harness,9,2019-03-24T01:40:00Z,1760,Dirt,Herbs Journey,9617,3,G,135,1,NA,2,339,298,204,NA
3965,13,Harness,9,2019-03-24T01:40:00Z,1760,Dirt,Gotagetmesomathat,8932,5,G,NA,2,NA,7,122,50,44,NA
3965,13,Harness,9,2019-03-24T01:40:00Z,1760,Dirt,Talbot Eh Plus,22776,5,M,154,5,NA,5,23,22,17,NA
3965,13,Harness,9,2019-03-24T01:40:00Z,1760,Dirt,Big Yellow,2219,6,G,150,7,NA,3,436,129,56,NA
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Fun On A Beach,8226,3,F,NA,4,NA,2.5,336,223,139,1
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Arya Stark,1135,3,F,135,1,NA,1.6,1179,603,402,2
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Dreamfair Zenfire,6164,3,F,164,5,NA,6,106,52,77,3
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Juliana,11580,7,M,173,2,NA,3.5,49,54,33,NA
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Northern Belle,16252,7,M,154,3,NA,12,17,11,11,NA
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Sportjet Ray,21720,3,F,153,6,NA,3,82,40,34,NA
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Sin For Credit,20929,3,F,172,7,NA,6,26,22,26,NA
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,Miss Kabana,14878,4,M,132,8,NA,12,33,19,65,NA
3966,13,Harness,10,2019-03-24T02:00:00Z,1760,Dirt,And Now Theres You,759,3,F,NA,9,NA,5,94,60,50,NA
3967,14,Thoroughbred,1,2019-03-23T18:32:00Z,880,Dirt,Stef's Guy,21963,5,G,123,5,BL,2,2036,700,982,1
3967,14,Thoroughbred,1,2019-03-23T18:32:00Z,880,Dirt,Irish Shadow,10800,4,C,123,3,BL,3.5,1096,465,462,2
3967,14,Thoroughbred,1,2019-03-23T18:32:00Z,880,Dirt,Chared,3856,3,G,120,2,BL,2.5,1262,563,439,3
3967,14,Thoroughbred,1,2019-03-23T18:32:00Z,880,Dirt,Titus,23638,4,G,123,1,BL,15,132,79,140,NA
3967,14,Thoroughbred,1,2019-03-23T18:32:00Z,880,Dirt,Outlaw's Game,16908,5,G,123,4,BL,6,248,120,142,NA
3967,14,Thoroughbred,1,2019-03-23T18:32:00Z,880,Dirt,Nebraska Chrome,15943,4,G,123,6,BL,10,360,153,246,NA
3967,14,Thoroughbred,1,2019-03-23T18:32:00Z,880,Dirt,Stormy Albert,22127,5,G,123,7,BL,8,160,76,122,NA
3968,14,Thoroughbred,2,2019-03-23T19:02:00Z,880,Dirt,Beta Capo Song,1998,7,G,123,7,BL,3,2631,1263,1087,1
3968,14,Thoroughbred,2,2019-03-23T19:02:00Z,880,Dirt,It'sthedutchman,10915,9,G,123,2,BL,3.5,390,234,224,2
3968,14,Thoroughbred,2,2019-03-23T19:02:00Z,880,Dirt,Tell A Friend,22984,5,G,123,1,BL,10,170,135,169,3
3968,14,Thoroughbred,2,2019-03-23T19:02:00Z,880,Dirt,Contrip,4571,9,G,123,3,BL,2.5,1181,604,420,NA
3968,14,Thoroughbred,2,2019-03-23T19:02:00Z,880,Dirt,Caribean Spirit,3457,6,G,123,4,BL,6,736,322,298,NA
3968,14,Thoroughbred,2,2019-03-23T19:02:00Z,880,Dirt,Snowcone Bob,21281,5,G,123,5,BL,6,547,343,395,NA
3969,14,Thoroughbred,3,2019-03-23T19:31:00Z,1320,Dirt,Runarounddancing,19639,9,G,123,6,BL,2,3847,1005,832,1
3969,14,Thoroughbred,3,2019-03-23T19:31:00Z,1320,Dirt,The Rock Rolls,23349,9,G,123,4,BL,12,338,209,355,2
3969,14,Thoroughbred,3,2019-03-23T19:31:00Z,1320,Dirt,Willowy Danseur,25429,10,G,123,5,BL,8,430,352,268,3
3969,14,Thoroughbred,3,2019-03-23T19:31:00Z,1320,Dirt,He's A Rockstar,9684,9,G,123,1,BL,3,678,363,497,NA
3969,14,Thoroughbred,3,2019-03-23T19:31:00Z,1320,Dirt,Silver Planet,20874,9,G,123,2,BL,2.5,1136,573,484,NA
3969,14,Thoroughbred,3,2019-03-23T19:31:00Z,1320,Dirt,Lonesome Highway,13240,7,G,123,3,BL,4.5,1130,740,422,NA
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,My Man Kan,15747,5,G,123,4,BL,2.5,2905,873,743,1
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,Country Summer,4715,7,G,123,2,BL,6,416,185,232,2
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,Flatteroni,7734,5,G,123,7,BL,10,258,173,254,3
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,Major Tempo,13939,4,G,123,1,BL,3.5,1143,495,630,NA
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,Smoky Dreams,21241,4,G,123,3,BL,12,266,156,217,NA
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,Warrior's Chance,25014,4,G,123,5,BL,8,447,215,310,NA
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,Megavolt,14448,5,G,123,6,BL,4.5,494,282,334,NA
3970,14,Thoroughbred,4,2019-03-23T20:00:00Z,1430,Dirt,Dreamin My Dream,6172,4,G,123,8,BL,6,1067,538,740,NA
3971,14,Thoroughbred,5,2019-03-23T20:29:00Z,1320,Dirt,Say Cin Cin,20031,7,M,123,5,BL,2,2463,912,842,1
3971,14,Thoroughbred,5,2019-03-23T20:29:00Z,1320,Dirt,Korn Flake Girl,12230,5,M,123,1,BL,3,1645,853,869,2
3971,14,Thoroughbred,5,2019-03-23T20:29:00Z,1320,Dirt,Buy Gold,3081,4,F,123,7,BL,6,1459,720,673,3
3971,14,Thoroughbred,5,2019-03-23T20:29:00Z,1320,Dirt,Regal Heiress,18779,5,M,123,2,BL,10,685,331,304,NA
3971,14,Thoroughbred,5,2019-03-23T20:29:00Z,1320,Dirt,Tiz De Lovely,23654,4,F,123,3,BL,3.5,877,431,429,NA
3971,14,Thoroughbred,5,2019-03-23T20:29:00Z,1320,Dirt,Lost Key,13331,5,M,123,4,BL,10,495,194,298,NA
3971,14,Thoroughbred,5,2019-03-23T20:29:00Z,1320,Dirt,Lucky Outcome,13530,4,F,123,6,B,8,447,265,480,NA
3972,14,Thoroughbred,6,2019-03-23T20:59:00Z,1320,Dirt,Primarily Gold,17955,6,G,123,7,BL,2.5,2515,850,807,1
3972,14,Thoroughbred,6,2019-03-23T20:59:00Z,1320,Dirt,Fly High Gary,7812,6,G,123,5,B,6,710,384,565,2
3972,14,Thoroughbred,6,2019-03-23T20:59:00Z,1320,Dirt,Como Se Llama,4492,10,G,123,4,BL,3,3034,953,956,3
3972,14,Thoroughbred,6,2019-03-23T20:59:00Z,1320,Dirt,Green Card,9172,5,G,123,1,BL,10,335,219,299,NA
3972,14,Thoroughbred,6,2019-03-23T20:59:00Z,1320,Dirt,Federal Agent,7372,9,G,123,2,BL,8,668,362,431,NA
3972,14,Thoroughbred,6,2019-03-23T20:59:00Z,1320,Dirt,Langs Legend,12543,7,G,123,3,BL,3.5,1448,652,680,NA
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Alamo City,302,7,G,123,7,BL,12,1418,790,598,1
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Duke Of Luke,6310,7,G,123,2,BL,10,1299,579,587,2
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Essence Of Sky,6954,6,G,123,5,BL,10,673,333,410,3
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Holdmegold,9918,7,G,123,1,BL,8,399,252,353,NA
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Magic Miracle,13830,6,G,123,3,BL,3.5,1118,587,561,NA
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Stage Show,21813,5,G,123,4,BL,2.5,2211,1051,897,NA
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Saturday,19990,7,G,123,8,BL,15,320,223,283,NA
3973,14,Thoroughbred,7,2019-03-23T21:30:00Z,1320,Dirt,Lil' Apollo,12933,9,G,123,9,BL,4.5,1484,689,862,NA
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Chub's Charmer,4154,7,M,123,1,BL,8,2276,1115,881,1
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Emerald Point,6764,9,M,123,5,BL,2.5,1259,650,512,2
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Indy N Roses,10616,4,F,123,9,BL,6,687,306,334,3
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Sweet Shot,22623,4,F,123,2,BL,10,609,287,325,NA
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Zyxyz,25965,5,M,123,3,BL,3.5,1265,607,556,NA
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Hannah Bo Baby,9373,7,M,123,4,BL,4.5,2755,1398,903,NA
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Stellabrini,21965,8,M,123,6,BL,10,524,359,352,NA
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,U S Express,24524,5,M,123,7,BL,15,324,124,193,NA
3974,14,Thoroughbred,8,2019-03-23T22:05:00Z,1430,Dirt,Mongol Call,15150,6,M,123,8,BL,12,357,246,237,NA
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Smarty Party Papa,21190,6,G,118,3,BL,5,2750,886,1048,1
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Awesome Emmit,1354,6,G,120,10,BL,10,375,162,229,2
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Hotfoot,10087,5,G,120,8,BL,10,775,380,407,3
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Choir Director,4123,7,G,118,1,BL,15,306,184,211,NA
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Laddie Boy,12344,8,G,118,4,BL,12,2534,1029,671,NA
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Itsallaboutyou,10881,8,G,123,5,BL,3,1689,925,634,NA
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Go Gold,8734,9,G,120,6,BL,10,231,148,184,NA
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,Be My Shadow,1936,7,G,123,7,BL,4,1181,502,561,NA
3975,14,Thoroughbred,9,2019-03-23T22:36:00Z,1320,Dirt,World Famous Sam T,25625,10,G,120,9,BL,6,1721,1022,573,NA
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Bar Trick,1653,5,G,123,9,BL,15,318,136,273,1
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Linda's Victory,13027,5,G,123,3,BL,4.5,1449,556,672,2
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Mr Fast Dixie Gold,15408,5,G,123,1,BL,2.5,3293,1039,1332,3
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Alex,326,5,G,123,2,BL,12,401,212,263,NA
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Ferrari Road,7436,4,G,123,4,BL,10,454,294,333,NA
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Ain't My Fault,256,4,G,123,5,BL,10,494,210,252,NA
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Vested Creek,24693,6,G,123,6,BL,8,615,414,372,NA
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Tricky Slew,24000,6,G,123,7,BL,6,955,305,371,NA
3976,14,Thoroughbred,10,2019-03-23T23:06:00Z,1320,Dirt,Ruff House,19610,5,G,123,8,BL,3.5,2004,672,546,NA
3977,16,Thoroughbred,1,2019-03-23T19:51:00Z,1320,All-Weather,Silver One,20872,4,F,125,1,L,8,9096,3123,1215,1
3977,16,Thoroughbred,1,2019-03-23T19:51:00Z,1320,All-Weather,Algorithmnblues,344,3,F,119,7,L,8,12764,4571,1431,2
3977,16,Thoroughbred,1,2019-03-23T19:51:00Z,1320,All-Weather,Holy Diver,9952,4,F,125,4,L,3,11660,3839,1445,3
3977,16,Thoroughbred,1,2019-03-23T19:51:00Z,1320,All-Weather,Venice,24666,4,F,125,2,L,4.5,4848,1810,559,NA
3977,16,Thoroughbred,1,2019-03-23T19:51:00Z,1320,All-Weather,Lady At The Barre,12357,4,F,125,3,L,3.5,14740,4323,1357,NA
3977,16,Thoroughbred,1,2019-03-23T19:51:00Z,1320,All-Weather,Felony One,7417,4,F,123,5,L,20,3038,721,333,NA
3978,16,Thoroughbred,2,2019-03-23T20:22:00Z,1320,All-Weather,Mommy Rose,15122,4,F,125,4,L,2.5,43349,12768,5022,1
3978,16,Thoroughbred,2,2019-03-23T20:22:00Z,1320,All-Weather,Carrie's Success,3494,4,F,125,3,L,1.2,29267,8712,4634,2
3978,16,Thoroughbred,2,2019-03-23T20:22:00Z,1320,All-Weather,Another Redhead,865,8,M,125,6,L,6,5467,2614,1281,3
3978,16,Thoroughbred,2,2019-03-23T20:22:00Z,1320,All-Weather,She Began Again,20513,5,M,125,1,L,3.5,10422,2840,1704,NA
3978,16,Thoroughbred,2,2019-03-23T20:22:00Z,1320,All-Weather,Soul Of Jersey,21471,4,F,125,2,L,10,3796,1504,810,NA
3978,16,Thoroughbred,2,2019-03-23T20:22:00Z,1320,All-Weather,Misty Spirit,15031,5,M,125,5,L,30,908,473,396,NA
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,Secret Wind,20201,3,F,121,1,L,3.5,18499,5677,2207,1
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,Beautiful Creature,1789,3,F,121,5,L,2.5,19597,7612,2238,2
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,She's A Spy,20586,3,F,119,3,L,15,4247,2073,914,3
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,Champ For Justice,3824,3,F,114,2,L,4,13374,5232,2101,NA
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,Cutie Leah,4986,3,F,119,4,L,20,874,299,209,NA
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,Intessa,10718,3,F,121,6,L,3,6539,3165,1209,NA
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,Shez Wicked Fast,20672,3,F,119,7,L,15,1287,654,363,NA
3979,16,Thoroughbred,3,2019-03-23T20:55:00Z,1760,All-Weather,Sinawava,20917,3,F,121,8,L,6,5881,2428,1021,NA
3980,16,Thoroughbred,4,2019-03-23T21:28:00Z,1320,All-Weather,Lyrically Violent,13653,3,F,121,1,L,20,2137,1001,655,1
3980,16,Thoroughbred,4,2019-03-23T21:28:00Z,1320,All-Weather,English Royality,6845,3,F,121,4,L,3.5,25830,10320,3732,2
3980,16,Thoroughbred,4,2019-03-23T21:28:00Z,1320,All-Weather,Reachreachreach,18593,3,F,121,3,L,3,12072,3656,1344,3
3980,16,Thoroughbred,4,2019-03-23T21:28:00Z,1320,All-Weather,Imminent,10498,3,F,121,2,L,2.5,28119,6464,2080,NA
3980,16,Thoroughbred,4,2019-03-23T21:28:00Z,1320,All-Weather,Sierra Sunrise,20802,3,F,121,5,L,4.5,7128,2485,1072,NA
3980,16,Thoroughbred,4,2019-03-23T21:28:00Z,1320,All-Weather,Oyster Shooter,16980,3,F,121,6,L,6,13564,6368,1352,NA
3981,16,Thoroughbred,5,2019-03-23T22:00:00Z,1210,All-Weather,Lieutenant Dan,12893,3,G,120,2,L,1.8,33863,10473,2700,1
3981,16,Thoroughbred,5,2019-03-23T22:00:00Z,1210,All-Weather,Mr Paytience,15469,3,C,118,3,L,3.5,33395,9921,2853,2
3981,16,Thoroughbred,5,2019-03-23T22:00:00Z,1210,All-Weather,Loud Mouth,13354,3,C,120,5,L,6,12861,3431,1132,3
3981,16,Thoroughbred,5,2019-03-23T22:00:00Z,1210,All-Weather,Mo Dinero,15075,3,G,120,1,L,8,6007,2335,1052,NA
3981,16,Thoroughbred,5,2019-03-23T22:00:00Z,1210,All-Weather,Two Bills,24247,3,G,120,4,L,5,15470,5514,2240,NA
3981,16,Thoroughbred,5,2019-03-23T22:00:00Z,1210,All-Weather,Boa Nova,2478,3,G,118,6,L,2.5,23441,6535,2602,NA
3982,16,Thoroughbred,6,2019-03-23T22:35:00Z,1320,All-Weather,Tip Top Gal,23624,3,F,120,1,L,20,8349,3060,1358,1
3982,16,Thoroughbred,6,2019-03-23T22:35:00Z,1320,All-Weather,Morning Cynn,15279,3,F,120,8,L,2.5,47127,11675,4206,2
3982,16,Thoroughbred,6,2019-03-23T22:35:00Z,1320,All-Weather,A Lonna At The Top,494,3,F,120,4,L,3.5,25345,7723,2904,3
3982,16,Thoroughbred,6,2019-03-23T22:35:00Z,1320,All-Weather,Chocolate Speights,4114,3,F,120,2,L,8,22902,7139,3077,NA
3982,16,Thoroughbred,6,2019-03-23T22:35:00Z,1320,All-Weather,Love Solution,13412,3,F,120,5,L,8,11988,4747,2662,NA
3982,16,Thoroughbred,6,2019-03-23T22:35:00Z,1320,All-Weather,Sippin' Sweet Tea,20968,3,F,120,6,NA,10,3605,1285,735,NA
3982,16,Thoroughbred,6,2019-03-23T22:35:00Z,1320,All-Weather,Joyous,11518,3,F,120,7,L,5,13439,4974,2190,NA
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,Bear Chum,1751,6,G,125,1,L,8,9992,3359,1407,1
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,Easy Game,6462,5,G,125,5,L,4,24337,8719,3759,2
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,Giddymeister,8532,4,G,125,10,L,10,13428,4345,2055,3
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,Cold Brew Kid,4399,4,C,125,2,L,8,12156,3664,1694,NA
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,Whoa Buddy,25298,5,G,125,4,L,15,6044,2589,1464,NA
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,Hollywood Square,9947,5,G,125,6,L,3.5,37960,11394,4711,NA
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,How's My Hero,10144,4,G,125,8,L,10,3790,1409,843,NA
3983,16,Thoroughbred,7,2019-03-23T23:05:00Z,1320,All-Weather,Stay In Yo Lane,21937,3,G,119,9,L,12,7291,2972,1382,NA
3984,16,Thoroughbred,8,2019-03-23T23:32:00Z,1760,All-Weather,Jungle Warfare,11615,4,G,123,4,L,3.5,26865,9406,4323,1
3984,16,Thoroughbred,8,2019-03-23T23:32:00Z,1760,All-Weather,War Chest,24966,4,C,123,3,L,8,10343,3807,1988,2
3984,16,Thoroughbred,8,2019-03-23T23:32:00Z,1760,All-Weather,Lymebyrd,13631,6,G,127,7,L,1.6,52360,17462,10927,3
3984,16,Thoroughbred,8,2019-03-23T23:32:00Z,1760,All-Weather,Unpossible,24452,4,G,123,1,L,20,6802,3003,1709,NA
3984,16,Thoroughbred,8,2019-03-23T23:32:00Z,1760,All-Weather,Armour Plate,1043,4,C,123,2,L,10,7233,3083,1440,NA
3984,16,Thoroughbred,8,2019-03-23T23:32:00Z,1760,All-Weather,Southern Thunder,21518,5,G,127,5,L,15,6846,2944,1380,NA
3984,16,Thoroughbred,8,2019-03-23T23:32:00Z,1760,All-Weather,Big Shanty,2202,4,C,123,8,L,3,19327,7417,2604,NA
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Das Bear,5261,4,G,125,10,L,10,13067,5183,1793,1
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Many Moods,14083,5,G,125,8,L,4,22117,8035,2927,2
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Reuben James,18903,5,G,125,4,L,30,2936,1341,726,3
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Ready Eddie,18599,4,G,118,1,L,30,3749,1381,811,NA
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Taki's Choice,22767,5,G,125,2,L,12,6394,2582,1422,NA
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,A Little Bit Cocky,365,4,G,125,3,L,3,17566,7445,2922,NA
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Kopitar,12225,5,G,125,5,L,2.5,29669,9837,3863,NA
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Starting Lineup,21909,6,G,125,6,L,20,1537,757,583,NA
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Fifthofbourbon,7467,4,G,118,9,L,20,3658,1669,770,NA
3985,16,Thoroughbred,9,2019-03-24T00:03:00Z,1210,All-Weather,Luker,13567,4,R,125,11,L,5,15681,5745,2204,NA
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Oh Danny Bear,16496,3,G,120,7,L,1.8,56721,17666,11870,1
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Rosas For Jimmy,19418,3,C,120,6,L,12,7118,2750,1811,2
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,All Star Seiler,454,3,G,120,5,L,8,3284,1446,898,3
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Shanghai Go Go,20448,3,G,120,1,L,3,15051,4888,2479,NA
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Totono,23865,3,C,120,2,L,4.5,13688,7970,3362,NA
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Rising Storm,19048,3,G,120,3,L,10,11481,4054,2518,NA
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Honor This,10028,3,G,120,4,L,12,2462,1086,804,NA
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Two Step Slew,24273,3,C,120,8,L,30,1302,553,492,NA
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Trinni Alex,24011,3,C,120,9,L,15,6335,2443,1767,NA
3986,17,Thoroughbred,1,2019-03-23T16:51:00Z,1320,Dirt,Molokai Night,15106,3,G,120,10,L,30,1170,503,495,NA
3987,17,Thoroughbred,2,2019-03-23T17:19:00Z,1870,Turf,Clear For Action,4300,4,C,121,6,L,4.5,24331,7819,3668,1
3987,17,Thoroughbred,2,2019-03-23T17:19:00Z,1870,Turf,Belgrano,1857,5,G,121,2,L,2,60683,19762,8970,2
3987,17,Thoroughbred,2,2019-03-23T17:19:00Z,1870,Turf,Stock Trade,22050,4,C,121,5,L,1.8,34163,10706,5206,3
3987,17,Thoroughbred,2,2019-03-23T17:19:00Z,1870,Turf,Russian Wine,19694,4,G,121,1,L,10,5115,2274,1477,NA
3987,17,Thoroughbred,2,2019-03-23T17:19:00Z,1870,Turf,Get The Facts,8475,4,C,119,3,L,8,13166,5301,2916,NA
3987,17,Thoroughbred,2,2019-03-23T17:19:00Z,1870,Turf,Toupha,23892,4,G,121,4,L,8,3760,1720,1727,NA
3987,17,Thoroughbred,2,2019-03-23T17:19:00Z,1870,Turf,Silent Tiger,20828,4,G,121,7,L,20,5871,2227,976,NA
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,Queen Roller,18312,5,M,121,2,L,2,85686,28649,11196,1
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,Bright Venezuelan,2810,4,F,121,6,L,4.5,21050,7709,3113,2
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,Forty's Sweetheart,7966,5,M,114,8,L,10,5635,2906,1582,3
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,Princess Knoll,18029,5,M,121,1,L,12,10102,4055,2278,NA
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,Miss Surprise,14955,4,F,121,3,L,8,16392,5857,2619,NA
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,First Distinction,7598,6,M,121,4,L,6,18820,6985,3667,NA
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,Salsa Rita,19807,4,F,121,5,L,30,2121,1033,910,NA
3988,17,Thoroughbred,3,2019-03-23T17:48:00Z,1210,Dirt,There Goes Bella,23338,5,M,121,7,L,2.5,44888,18693,5555,NA
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Nauti Buoy,15925,4,G,121,6,L,4.5,16957,6686,3499,1
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Golden Decision,8778,5,H,121,3,L,10,36015,13730,7008,2
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Gilded Warrior,8553,5,G,121,9,L,5,44558,11493,4934,3
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Areyoutalkingtome,1017,5,G,121,1,L,3.5,55692,21911,9438,NA
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,American Ninja,672,4,G,121,2,L,6,22366,8865,4042,NA
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Wigwam Summer,25348,5,G,121,4,L,12,12166,4441,2550,NA
3989,17,Thoroughbred,4,2019-03-23T18:17:00Z,1870,Turf,Sent From Heaven,20302,4,G,121,5,L,15,7639,3043,1892,NA
